"#SampleID","C0016-3E-1A_taxonomic_profile","C0017-2E-1A_taxonomic_profile","C0058-4F-1A_taxonomic_profile","C0106-6F-1A_taxonomic_profile","C0123-3F-1A_taxonomic_profile","C016-3F-1A_taxonomic_profile","C016-3F-2A_taxonomic_profile","C017-2F-1A_taxonomic_profile","C017-2F-2A_taxonomic_profile","C0194-4E-1A_taxonomic_profile","C0196-5E-1A_taxonomic_profile","C0237-4F-1A_taxonomic_profile","C0254-5E-1A_taxonomic_profile","C0337-3E-1A_taxonomic_profile","C0429-4F-1A_taxonomic_profile","C0620-1E-1A_taxonomic_profile","C0623-1F-1A_taxonomic_profile","C0624-1E-1A_taxonomic_profile","C0631-1E-1A_taxonomic_profile","C0633-1E-1A_taxonomic_profile","C0634-1E-1A_taxonomic_profile","C0635-1E-1A_taxonomic_profile","C0636-1E-1A_taxonomic_profile","C0638-1E-1A_taxonomic_profile","C0639-1E-1A_taxonomic_profile","C0641-1E-1A_taxonomic_profile","C0642-1E-1A_taxonomic_profile","C0643-1E-1A_taxonomic_profile","C0648-1E-1A_taxonomic_profile","C0655-1E-1A_taxonomic_profile","C0661-1E-1A_taxonomic_profile","C0679-1F-1A_taxonomic_profile","C0688-1F-1A_taxonomic_profile","C0693-1F-1A_taxonomic_profile","C0694-1F-1A_taxonomic_profile","C0698-1F-1A_taxonomic_profile","C0720-1F-1A_taxonomic_profile","C0725-1F-1A_taxonomic_profile","C0730-1F-1A_taxonomic_profile","C0735-1F-1A_taxonomic_profile","C093-3F-1A_taxonomic_profile","C093-3F-2A_taxonomic_profile","C107-4F-1A_taxonomic_profile","C107-4F-2A_taxonomic_profile","C132-4F-1A_taxonomic_profile","C132-4F-2A_taxonomic_profile","C142-6F-1A_taxonomic_profile","C142-6F-2A_taxonomic_profile","C159-5E-1A_taxonomic_profile","C159-5F-1A_taxonomic_profile","C159-5F-2A_taxonomic_profile","C193-3F-1A_taxonomic_profile","C193-3F-2A_taxonomic_profile","C194-4F-1A_taxonomic_profile","C194-4F-2A_taxonomic_profile","C196-5F-1A_taxonomic_profile","C196-5F-2A_taxonomic_profile","C201-5F-1A_taxonomic_profile","C201-5F-2A_taxonomic_profile","C2014-2F-1A_taxonomic_profile","C202-6F-1A_taxonomic_profile","C202-6F-2A_taxonomic_profile","C254-5F-1A_taxonomic_profile","C254-5F-2A_taxonomic_profile","C307-4F-1A_taxonomic_profile","C308-5F-1A_taxonomic_profile","C308-5F-2A_taxonomic_profile","C337-3F-1A_taxonomic_profile","C337-3F-2A_taxonomic_profile","C364-2F-1A_taxonomic_profile","C364-2F-2A_taxonomic_profile","C403-3E-1A_taxonomic_profile","C403-3F-1A_taxonomic_profile","C403-3F-2A_taxonomic_profile","C404-3E-1A_taxonomic_profile","C404-3F-1A_taxonomic_profile","C404-3F-2A_taxonomic_profile","C420-4F-1A_taxonomic_profile","C420-4F-2A_taxonomic_profile","C450-2F-1A_taxonomic_profile","C450-2F-2A_taxonomic_profile","C514-1F-1A_taxonomic_profile","C514-1F-2A_taxonomic_profile","C517-1F-1A_taxonomic_profile","C517-1F-2A_taxonomic_profile","C537-1F-1A_taxonomic_profile","C537-1F-2A_taxonomic_profile","C550-1F-1A-dup_taxonomic_profile","C550-1F-1A_taxonomic_profile","C551-1F-1A_taxonomic_profile","C551-2F-1A_taxonomic_profile","C554-1F-1A_taxonomic_profile","C554-1F-2A_taxonomic_profile","C577-1F-1A_taxonomic_profile","C577-1F-2A_taxonomic_profile","C578-1F-1A_taxonomic_profile","C578-1F-2A_taxonomic_profile","C579-1F-1A_taxonomic_profile","C579-1F-2A_taxonomic_profile","C583-1F-1A_taxonomic_profile","C586-1F-1A_taxonomic_profile","C589-1F-1A_taxonomic_profile","C589-1F-2A_taxonomic_profile","C590-1F-1A_taxonomic_profile","C590-1F-2A_taxonomic_profile","C591-1F-1A_taxonomic_profile","C591-1F-2A_taxonomic_profile","C592-1F-1A_taxonomic_profile","C593-1F-1A_taxonomic_profile","C594-1F-1A_taxonomic_profile","C594-1F-2A_taxonomic_profile","C595-1F-1A_taxonomic_profile","C595-1F-2A_taxonomic_profile","C596-1F-1A_taxonomic_profile","C596-1F-2A_taxonomic_profile","C597-1F-1A_taxonomic_profile","C597-1F-2A_taxonomic_profile","C600-1F-1A_taxonomic_profile","C601-1F-1A_taxonomic_profile","C601-1F-2A_taxonomic_profile","C603-1F-1A_taxonomic_profile","C603-1F-2A_taxonomic_profile","C604-1F-1A_taxonomic_profile","C604-1F-2A_taxonomic_profile","C607-1F-1A_taxonomic_profile","C608-1F-1A_taxonomic_profile","C610-1F-1A_taxonomic_profile","C611-1F-1A_taxonomic_profile","C615-1F-1A_taxonomic_profile","C615-1F-2A_taxonomic_profile","C620-1F-1A_taxonomic_profile","C620-1F-2A_taxonomic_profile","C621-1E-1A_taxonomic_profile","C621-1F-1A_taxonomic_profile","C621-1F-2A_taxonomic_profile","C624-1F-1A_taxonomic_profile","C624-1F-2A_taxonomic_profile","C627-1F-1A_taxonomic_profile","C627-1F-2A_taxonomic_profile","C631-1F-1A_taxonomic_profile","C631-1F-2A_taxonomic_profile","C633-1F-1A_taxonomic_profile","C633-1F-2A_taxonomic_profile","C634-1E-1A_taxonomic_profile","C634-1F-1A_taxonomic_profile","C634-1F-2A_taxonomic_profile","C635-1F-1A_taxonomic_profile","C635-1F-2A_taxonomic_profile","C636-1F-1A_taxonomic_profile","C636-1F-2A_taxonomic_profile","C637-1F-1A_taxonomic_profile","C638-1F-1A_taxonomic_profile","C638-1F-2A_taxonomic_profile","C639-1F-1A_taxonomic_profile","C639-1F-2A_taxonomic_profile","C641-1F-1A_taxonomic_profile","C641-1F-2A_taxonomic_profile","C642-1F-1A_taxonomic_profile","C643-1F-1A_taxonomic_profile","C643-1F-2A_taxonomic_profile","C648-1F-1A_taxonomic_profile","C648-1F-2A_taxonomic_profile","C655-1F-1A_taxonomic_profile","C655-1F-2A_taxonomic_profile","C660-1F-1A_taxonomic_profile","C660-1F-2A_taxonomic_profile","C661-1F-1A_taxonomic_profile","C661-1F-2A_taxonomic_profile","C665-1F-1A_taxonomic_profile","C665-1F-2A_taxonomic_profile","C673-1F-1A_taxonomic_profile","C673-1F-2A_taxonomic_profile","C683-1F-1A_taxonomic_profile","C683-1F-2A_taxonomic_profile","C686-1F-1A_taxonomic_profile","C686-1F-2A_taxonomic_profile","C704-1F-1A_taxonomic_profile","C704-1F-2A_taxonomic_profile","M0644-1E-1A_taxonomic_profile","M0647-1E-1A_taxonomic_profile","M0651-1E-1A_taxonomic_profile","M0652-1E-1A_taxonomic_profile","M0656-2F-1A_taxonomic_profile","M0659-2F-1A_taxonomic_profile","M0662-1E-1A_taxonomic_profile","M0662-2F-1A_taxonomic_profile","M0663-1E-1A_taxonomic_profile","M0674-1F-1A_taxonomic_profile","M0680-2F-1A_taxonomic_profile","M0685-2F-1A_taxonomic_profile","M0699-1F-1A_taxonomic_profile","M0705-1F-1A_taxonomic_profile","M0709-1F-1A_taxonomic_profile","M0711-1F-1A_taxonomic_profile","M0713-1F-1A_taxonomic_profile","M0714-1F-1A_taxonomic_profile","M0716-1F-1A_taxonomic_profile","M0718-1F-1A_taxonomic_profile","M0723-1F-1A_taxonomic_profile","M0749-1F-1A_taxonomic_profile","M0754-1F-1A_taxonomic_profile","M0756-1F-1A_taxonomic_profile","M644-1F-1A_taxonomic_profile","M644-1F-2A_taxonomic_profile","M644-2F-1A_taxonomic_profile","M644-2F-2A_taxonomic_profile","M647-1F-1A_taxonomic_profile","M647-1F-2A_taxonomic_profile","M647-2F-1A_taxonomic_profile","M647-2F-2A_taxonomic_profile","M649-1F-1A_taxonomic_profile","M651-1F-1A_taxonomic_profile","M651-1F-2A_taxonomic_profile","M652-1F-1A_taxonomic_profile","M652-1F-2A_taxonomic_profile","M652-2F-1A_taxonomic_profile","M652-2F-2A_taxonomic_profile","M656-1F-1A_taxonomic_profile","M656-1F-2A_taxonomic_profile","M662-1F-1A_taxonomic_profile","M662-1F-2A_taxonomic_profile","M663-1F-1A_taxonomic_profile","M663-1F-2A_taxonomic_profile","M676-1F-1A_taxonomic_profile","M676-1F-2A_taxonomic_profile","M682-1F-1A_taxonomic_profile","M682-1F-2A_taxonomic_profile","M685-1F-1A_taxonomic_profile","M685-1F-2A_taxonomic_profile","M703-1F-1A_taxonomic_profile","M703-1F-2A_taxonomic_profile","Zymo-Control_taxonomic_profile"
"Methanobrevibacter_smithii",1.72576,0.42819,0.0,0.0,0.0,1.28031,1.23814,0.18218,0.27433,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.54895,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8096999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.90976,4.70975,6.45649,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.9946099999999998,2.88211,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.01821,1.06443,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.65312,1.29626,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.14865,2.1351,0.0,0.0,2.25745,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.49739,0.0,0.0,0.0,0.02687,1.944,0.0,0.0,0.0,0.84014,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.34158,2.75698,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05771,0.04093,0.0,0.0,0.16504,0.14684,0.0,0.0,0.0
"Methanobrevibacter_unclassified",0.0,0.0,0.0,0.0,0.0,0.16782,0.27669,0.10002,0.02696,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.80026,0.50202,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.32912,0.02151,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05647,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.101,0.38696,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05432,0.0,0.0,0.0,0.04033,0.03644,0.0,0.0,0.0
"Granulicella_unclassified",0.0,0.0,0.0,0.0,0.0,0.0206,0.0,0.06664,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Actinomyces_graevenitzii",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0112,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Actinomyces_odontolyticus",0.0,0.0,0.0,0.00208,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02367,0.02782,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02516,0.36435,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06183,0.04073,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08288,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00265,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Actinomyces_turicensis",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09953,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01159,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00462,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08631,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Actinomyces_urogenitalis",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24612,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Actinomyces_viscosus",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00106,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Varibaculum_cambriense",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04495,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10693,0.13464,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Corynebacterium_kroppenstedtii",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01668,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
