#SampleID	C0047-7E-1A_taxonomic_profile	C0052-7E-1A_taxonomic_profile	C0053-8E-1A_taxonomic_profile	C0058-4E-1A_taxonomic_profile	C0059-4E-1A_taxonomic_profile	C0106-6E-1A_taxonomic_profile	C0107-4E-1A_taxonomic_profile	C0123-3E-1A_taxonomic_profile	C0126-9E-1A_taxonomic_profile	C0127-7E-1A_taxonomic_profile	C0202-6E-1A_taxonomic_profile	C0237-4E-1A_taxonomic_profile	C0286-6E-1A_taxonomic_profile	C0296-6E-1A_taxonomic_profile	C0332-4E-1A_taxonomic_profile	C0469-2E-1A_taxonomic_profile	C0494-2E-1A_taxonomic_profile	C0623-1E-1A_taxonomic_profile	C0660-1E-1A_taxonomic_profile	C0672-1E-1A_taxonomic_profile	C0673-1E-1A_taxonomic_profile	C0679-1E-1A_taxonomic_profile	C0683-1E-1A_taxonomic_profile	C0686-1E-1A_taxonomic_profile	C0688-1E-1A_taxonomic_profile	C0694-1E-1A_taxonomic_profile	C0724-1E-1A_taxonomic_profile	C0725-1E-1A_taxonomic_profile	C0730-1E-1A_taxonomic_profile	C0735-1E-1A_taxonomic_profile	C0743-1E-1A_taxonomic_profile	C0767-1E-1A_taxonomic_profile	C0768-1E-1A_taxonomic_profile	C0784-1E-1A_taxonomic_profile	C0785-1E-1A_taxonomic_profile	C0788-1E-1A_taxonomic_profile	C0789-1E-1A_taxonomic_profile	C0799-1E-1A_taxonomic_profile	C0811-1E-1A_taxonomic_profile	C0825-1E-1A_taxonomic_profile	C0837-1E-1A_taxonomic_profile	C2002-3E-1A_taxonomic_profile	C2014-2E-1A_taxonomic_profile	C2018-3E-1A_taxonomic_profile	M0644-3E-1A_taxonomic_profile	M0647-2E-1A_taxonomic_profile	M0651-2E-1A_taxonomic_profile	M0652-3E-1A_taxonomic_profile
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Prevotellaceae	0	11.48427	2.92783	0	0	0	0	2.15489	0	0	0	0.27457	0	0	0	0	0	2.71123	1.6545	0	1.88115	0	22.5186	0	0	0	0	0	0	0	0	0	0	2.29477	40.0021	0	0	0	0	40.47897	49.08842	0	0	47.64269	0	1.89565	0	0
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Prevotellaceae|g__Alloprevotella	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00407	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Prevotellaceae|g__Alloprevotella|s__Alloprevotella_unclassified	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00407	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Prevotellaceae|g__Paraprevotella	0	0	0	0	0	0	0	2.15489	0	0	0	0.27457	0	0	0	0	0	2.71123	1.6545	0	1.88115	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.89565	0	0
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Prevotellaceae|g__Paraprevotella|s__Paraprevotella_clara	0	0	0	0	0	0	0	0.49173	0	0	0	0.01447	0	0	0	0	0	0.58905	0.3194	0	0.42607	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.20878	0	0
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Prevotellaceae|g__Paraprevotella|s__Paraprevotella_clara|t__GCF_000233955	0	0	0	0	0	0	0	0.49173	0	0	0	0.01447	0	0	0	0	0	0.58905	0.3194	0	0.42607	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.20878	0	0
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Prevotellaceae|g__Paraprevotella|s__Paraprevotella_unclassified	0	0	0	0	0	0	0	1.64234	0	0	0	0.26011	0	0	0	0	0	2.11725	1.32327	0	1.40586	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.50182	0	0
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Prevotellaceae|g__Paraprevotella|s__Paraprevotella_xylaniphila	0	0	0	0	0	0	0	0.02082	0	0	0	0	0	0	0	0	0	0.00493	0.01183	0	0.04921	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.18506	0	0
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Prevotellaceae|g__Paraprevotella|s__Paraprevotella_xylaniphila|t__GCF_000205165	0	0	0	0	0	0	0	0.02082	0	0	0	0	0	0	0	0	0	0.00493	0.01183	0	0.04921	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.18506	0	0
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Prevotellaceae|g__Prevotella	0	11.48427	2.92783	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	22.51453	0	0	0	0	0	0	0	0	0	0	2.29477	40.0021	0	0	0	0	40.47897	49.08842	0	0	47.64269	0	0	0	0
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Prevotellaceae|g__Prevotella|s__Prevotella_bergensis	0	0	0.01172	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Prevotellaceae|g__Prevotella|s__Prevotella_bergensis|t__GCF_000160535	0	0	0.01172	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Prevotellaceae|g__Prevotella|s__Prevotella_buccalis	0	0	0.08567	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Prevotellaceae|g__Prevotella|s__Prevotella_buccalis|t__GCF_000177075	0	0	0.08567	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Prevotellaceae|g__Prevotella|s__Prevotella_copri	0	11.48427	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	22.51453	0	0	0	0	0	0	0	0	0	0	2.29477	40.0021	0	0	0	0	40.47897	49.08842	0	0	47.53376	0	0	0	0
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Prevotellaceae|g__Prevotella|s__Prevotella_copri|t__GCF_000157935	0	11.48427	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	22.51453	0	0	0	0	0	0	0	0	0	0	2.29477	40.0021	0	0	0	0	40.47897	49.08842	0	0	47.53376	0	0	0	0
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Prevotellaceae|g__Prevotella|s__Prevotella_disiens	0	0	2.71854	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Prevotellaceae|g__Prevotella|s__Prevotella_disiens|t__Prevotella_disiens_unclassified	0	0	2.71854	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Prevotellaceae|g__Prevotella|s__Prevotella_nigrescens	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.10893	0	0	0	0
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Prevotellaceae|g__Prevotella|s__Prevotella_nigrescens|t__Prevotella_nigrescens_unclassified	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.10893	0	0	0	0
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Prevotellaceae|g__Prevotella|s__Prevotella_timonensis	0	0	0.1119	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Prevotellaceae|g__Prevotella|s__Prevotella_timonensis|t__GCF_000177055	0	0	0.1119	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Rikenellaceae	2.68518	9.31676	0.17577	9.24638	6.98679	0	9.66797	8.79215	10.01334	11.03048	11.60126	3.03753	1.32581	0	23.11379	8.65763	5.7308	16.9699	11.25664	0	5.13902	13.56812	5.27527	0	0	15.14463	0.69714	7.08642	0	0	9.32325	0	11.78838	5.39996	7.21699	9.20478	12.03577	0	1.1297	0.72674	1.2086	5.24819	0	0.17719	2.29412	16.02766	17.00981	0
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Rikenellaceae|g__Alistipes	2.68518	9.31676	0.17577	9.24638	6.98679	0	9.66797	8.79215	10.01334	11.03048	11.60126	3.03753	1.32581	0	23.11379	8.65763	5.7308	16.9699	11.25664	0	5.13902	13.56812	5.27527	0	0	15.14463	0.69714	7.08642	0	0	9.32325	0	11.78838	5.39996	7.21699	9.20478	12.03577	0	1.1297	0.72674	1.2086	5.24819	0	0.17719	2.29412	16.02766	17.00981	0
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Rikenellaceae|g__Alistipes|s__Alistipes_finegoldii	0.21058	1.04515	0	0.36375	0.24471	0	0	0.19916	0.27189	0.41427	0.57374	0.21242	0	0	4.10164	0.12627	0.83779	1.28127	1.40302	0	0.30517	0.75007	0	0	0	0.25277	0	0	0	0	1.27727	0	0	0.00167	0.01718	1.49635	2.15181	0	0	0	0	0	0	0.07801	0.38542	0.06159	0.26398	0
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Rikenellaceae|g__Alistipes|s__Alistipes_finegoldii|t__GCF_000265365	0.21058	1.04515	0	0.36375	0.24471	0	0	0.19916	0.27189	0.41427	0.57374	0.21242	0	0	4.10164	0.12627	0.83779	1.28127	1.40302	0	0.30517	0.75007	0	0	0	0.25277	0	0	0	0	1.27727	0	0	0.00167	0.01718	1.49635	2.15181	0	0	0	0	0	0	0.07801	0.38542	0.06159	0.26398	0
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Rikenellaceae|g__Alistipes|s__Alistipes_indistinctus	0	0	0	0	0	0	0	0	0.01387	0.04101	0.03495	0	0	0	0	0	0	0.03152	0	0	0	0.10927	0	0	0	0	0	0	0	0	0	0	0	0	0	0.12655	0.16612	0	0	0	0.10519	0.07694	0	0.00185	0	0	0	0
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Rikenellaceae|g__Alistipes|s__Alistipes_indistinctus|t__GCF_000231275	0	0	0	0	0	0	0	0	0.01387	0.04101	0.03495	0	0	0	0	0	0	0.03152	0	0	0	0.10927	0	0	0	0	0	0	0	0	0	0	0	0	0	0.12655	0.16612	0	0	0	0.10519	0.07694	0	0.00185	0	0	0	0
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Rikenellaceae|g__Alistipes|s__Alistipes_onderdonkii	0.08964	0.8839	0	0.78049	0.11488	0	0	4.43216	0.17398	0.00525	0.96138	0.18148	0.23597	0	5.09637	1.56792	4.89301	5.47222	0	0	1.59999	0.6138	0	0	0	8.91675	0.11434	5.50162	0	0	0.03963	0	5.08643	0.24648	0.38857	0.34994	0.94213	0	0	0.01363	0.85526	1.28347	0	0.00361	0	2.27591	0.83668	0
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Rikenellaceae|g__Alistipes|s__Alistipes_onderdonkii|t__GCF_000374505	0.08964	0.8839	0	0.78049	0.11488	0	0	4.43216	0.17398	0.00525	0.96138	0.18148	0.23597	0	5.09637	1.56792	4.89301	5.47222	0	0	1.59999	0.6138	0	0	0	8.91675	0.11434	5.50162	0	0	0.03963	0	5.08643	0.24648	0.38857	0.34994	0.94213	0	0	0.01363	0.85526	1.28347	0	0.00361	0	2.27591	0.83668	0
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Rikenellaceae|g__Alistipes|s__Alistipes_putredinis	2.037	5.70988	0	6.73778	4.982	0	7.48755	4.16083	5.64283	6.35394	10.03118	2.48044	1.08984	0	12.03427	5.3916	0	8.66126	7.8951	0	2.80244	10.35589	5.27527	0	0	5.97511	0	0	0	0	6.59551	0	6.09102	5.15182	6.81123	7.23193	6.48524	0	0	0.71311	0.01199	3.88777	0	0	0	13.69016	9.57124	0
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Rikenellaceae|g__Alistipes|s__Alistipes_putredinis|t__GCF_000154465	2.037	5.70988	0	6.73778	4.982	0	7.48755	4.16083	5.64283	6.35394	10.03118	2.48044	1.08984	0	12.03427	5.3916	0	8.66126	7.8951	0	2.80244	10.35589	5.27527	0	0	5.97511	0	0	0	0	6.59551	0	6.09102	5.15182	6.81123	7.23193	6.48524	0	0	0.71311	0.01199	3.88777	0	0	0	13.69016	9.57124	0
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Rikenellaceae|g__Alistipes|s__Alistipes_senegalensis	0	0.00085	0	0	0	0	0	0	0	0	0	0.00325	0	0	0.01212	0	0	0.07918	0	0	0	0.01293	0	0	0	0	0	0	0	0	0.00224	0	0.00328	0	0	0	0.00083	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Rikenellaceae|g__Alistipes|s__Alistipes_senegalensis|t__GCF_000312145	0	0.00085	0	0	0	0	0	0	0	0	0	0.00325	0	0	0.01212	0	0	0.07918	0	0	0	0.01293	0	0	0	0	0	0	0	0	0.00224	0	0.00328	0	0	0	0.00083	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Rikenellaceae|g__Alistipes|s__Alistipes_shahii	0.34795	1.67697	0	1.36437	1.6452	0	0.31401	0	1.18552	4.21601	0	0.15995	0	0	1.86938	0.29575	0	0.59756	1.95853	0	0.43142	1.72617	0	0	0	0	0.45601	1.5848	0	0	1.40859	0	0.60765	0	0	0	2.28964	0	0	0	0.23615	0	0	0	0	0	6.33791	0
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Rikenellaceae|g__Alistipes|s__Alistipes_shahii|t__GCF_000210575	0.34795	1.67697	0	1.36437	1.6452	0	0.31401	0	1.18552	4.21601	0	0.15995	0	0	1.86938	0.29575	0	0.59756	1.95853	0	0.43142	1.72617	0	0	0	0	0.45601	1.5848	0	0	1.40859	0	0.60765	0	0	0	2.28964	0	0	0	0.23615	0	0	0	0	0	6.33791	0
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Rikenellaceae|g__Alistipes|s__Alistipes_sp_AP11	0	0	0	0	0	0	0.67838	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Rikenellaceae|g__Alistipes|s__Alistipes_sp_AP11|t__GCF_000321205	0	0	0	0	0	0	0.67838	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Rikenellaceae|g__Alistipes|s__Alistipes_sp_HGB5	0	0	0	0	0	0	1.18802	0	2.72525	0	0	0	0	0	0	1.2761	0	0.8469	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Rikenellaceae|g__Alistipes|s__Alistipes_sp_HGB5|t__GCF_000183485	0	0	0	0	0	0	1.18802	0	2.72525	0	0	0	0	0	0	1.2761	0	0.8469	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Rikenellaceae|g__Alistipes|s__Alistipes_unclassified	0	0	0.17577	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.1268	0	0	0	0	0	0	0	0	0	0	0	1.1297	0	0	0	0	0.09371	1.9087	0	0	0
k__Bacteria|p__Bacteroidetes|c__Flavobacteriia	0	0	0	0	0	0	0	0	0.05089	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Bacteroidetes|c__Flavobacteriia|o__Flavobacteriales	0	0	0	0	0	0	0	0	0.05089	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Bacteroidetes|c__Flavobacteriia|o__Flavobacteriales|f__Flavobacteriaceae	0	0	0	0	0	0	0	0	0.05089	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Bacteroidetes|c__Flavobacteriia|o__Flavobacteriales|f__Flavobacteriaceae|g__Cellulophaga	0	0	0	0	0	0	0	0	0.05089	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Bacteroidetes|c__Flavobacteriia|o__Flavobacteriales|f__Flavobacteriaceae|g__Cellulophaga|s__Cellulophaga_unclassified	0	0	0	0	0	0	0	0	0.05089	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Bacteroidetes|c__Sphingobacteriia	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.11365	0	0
k__Bacteria|p__Bacteroidetes|c__Sphingobacteriia|o__Sphingobacteriales	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.11365	0	0
k__Bacteria|p__Bacteroidetes|c__Sphingobacteriia|o__Sphingobacteriales|f__Sphingobacteriaceae	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.11365	0	0
k__Bacteria|p__Bacteroidetes|c__Sphingobacteriia|o__Sphingobacteriales|f__Sphingobacteriaceae|g__Pedobacter	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.11365	0	0
k__Bacteria|p__Bacteroidetes|c__Sphingobacteriia|o__Sphingobacteriales|f__Sphingobacteriaceae|g__Pedobacter|s__Pedobacter_unclassified	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.11365	0	0
k__Bacteria|p__Candidatus_Saccharibacteria	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.02237	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Candidatus_Saccharibacteria|c__Candidatus_Saccharibacteria_noname	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.02237	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Candidatus_Saccharibacteria|c__Candidatus_Saccharibacteria_noname|o__Candidatus_Saccharibacteria_noname	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.02237	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Candidatus_Saccharibacteria|c__Candidatus_Saccharibacteria_noname|o__Candidatus_Saccharibacteria_noname|f__Candidatus_Saccharibacteria_noname	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.02237	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Candidatus_Saccharibacteria|c__Candidatus_Saccharibacteria_noname|o__Candidatus_Saccharibacteria_noname|f__Candidatus_Saccharibacteria_noname|g__Candidatus_Saccharibacteria_noname	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.02237	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Candidatus_Saccharibacteria|c__Candidatus_Saccharibacteria_noname|o__Candidatus_Saccharibacteria_noname|f__Candidatus_Saccharibacteria_noname|g__Candidatus_Saccharibacteria_noname|s__candidate_division_TM7_single_cell_isolate_TM7c	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.02237	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Candidatus_Saccharibacteria|c__Candidatus_Saccharibacteria_noname|o__Candidatus_Saccharibacteria_noname|f__Candidatus_Saccharibacteria_noname|g__Candidatus_Saccharibacteria_noname|s__candidate_division_TM7_single_cell_isolate_TM7c|t__GCF_000170675	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.02237	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Deinococcus_Thermus	0	0.0188	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0403	0	0
k__Bacteria|p__Deinococcus_Thermus|c__Deinococci	0	0.0188	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0403	0	0
k__Bacteria|p__Deinococcus_Thermus|c__Deinococci|o__Deinococcales	0	0.0188	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0403	0	0
k__Bacteria|p__Deinococcus_Thermus|c__Deinococci|o__Deinococcales|f__Deinococcaceae	0	0.0188	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0403	0	0
k__Bacteria|p__Deinococcus_Thermus|c__Deinococci|o__Deinococcales|f__Deinococcaceae|g__Deinococcus	0	0.0188	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0403	0	0
k__Bacteria|p__Deinococcus_Thermus|c__Deinococci|o__Deinococcales|f__Deinococcaceae|g__Deinococcus|s__Deinococcus_unclassified	0	0.0188	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0403	0	0
k__Bacteria|p__Firmicutes	31.53094	52.88342	45.32583	49.29275	59.66961	66.31608	23.24224	40.0249	39.00662	34.81949	50.6192	77.41261	64.43229	47.41552	38.85098	14.11222	48.47929	33.67544	62.36633	44.81462	56.88019	37.70589	52.33555	18.3543	32.31705	51.62535	62.93515	39.67505	39.69004	80.84395	24.53738	9.23057	51.29942	66.01538	35.7882	56.76199	39.3086	12.46665	60.40644	43.84318	27.66541	61.98985	7.16398	28.69853	27.8789	24.48626	48.26071	35.7244
k__Bacteria|p__Firmicutes|c__Bacilli	0.00356	0.35465	0.98839	0.99487	0.8702	4.88947	1.37086	0.24351	1.64364	1.34005	0.96957	3.27842	3.14819	9.16845	0.34619	2.96842	1.27714	0.39803	3.95951	0.84871	0.22215	1.7202	0.73416	2.29629	5.23692	3.06516	9.29626	1.65292	9.47687	2.09156	0.22295	0.45337	4.54683	0.78953	2.04545	0.33355	0.05848	2.94694	1.43074	4.83145	0.09557	11.29784	0.86897	0.52657	0.90156	1.39197	0.18555	0.32057
k__Bacteria|p__Firmicutes|c__Bacilli|o__Bacillales	0	0	0.00409	0	0	0	0	0	0	0	0	0.01225	0	0.06375	0	0	0	0	0	0	0	0	0	0	0.00349	0	0.05949	0.00999	0	0.01249	0	0	0.00605	0	0	0	0	0	0.06052	0.04133	0	0	0	0.00569	0	0	0	0
k__Bacteria|p__Firmicutes|c__Bacilli|o__Bacillales|f__Bacillales_noname	0	0	0.00409	0	0	0	0	0	0	0	0	0.01225	0	0.06375	0	0	0	0	0	0	0	0	0	0	0.00349	0	0.05949	0.00999	0	0.01249	0	0	0.00605	0	0	0	0	0	0.06052	0.04133	0	0	0	0.00569	0	0	0	0
k__Bacteria|p__Firmicutes|c__Bacilli|o__Bacillales|f__Bacillales_noname|g__Gemella	0	0	0.00409	0	0	0	0	0	0	0	0	0.01225	0	0.06375	0	0	0	0	0	0	0	0	0	0	0.00349	0	0.05949	0.00999	0	0.01249	0	0	0.00605	0	0	0	0	0	0.06052	0.04133	0	0	0	0.00569	0	0	0	0
